order_id,date,country,channel,status,gross_cents,discount_cents,cogs_cents,fulfilment_cents
O048646,2025-07-01,US,Social,paid,71698,1433,37240,1056
O047763,2025-08-05,Germany,Partners,paid,83493,1669,38457,957
O049942,2025-11-03,UK,Email,paid,40416,404,22006,1969
O040497,2025-12-05,US,Search,paid,61088,1832,31998,1531
O004150,2025-09-09,US,Email,paid,59650,6561,24951,989
O005738,2025-11-19,US,Partners,paid,58547,8782,13934,1502
O047132,2025-11-11,UAE,Search,paid,48754,4875,17112,870
O004140,2025-12-11,UAE,Search,paid,80270,8829,28576,1157
O035341,2025-07-26,UK,Email,paid,63635,1272,27439,1020
O033728,2025-08-21,Germany,Social,paid,53193,0,18617,1890
O012477,2025-11-10,UAE,Social,paid,32587,651,16287,1650
O004112,2025-08-06,UK,Email,paid,19862,794,7055,1535
O000953,2025-10-08,US,Partners,paid,84430,6754,32623,2023
O016212,2025-12-13,US,Email,paid,44425,888,25251,1311
O043128,2025-08-31,UAE,Email,paid,65799,0,38163,743
O023229,2025-09-09,US,Search,paid,48948,6363,13627,667
O025336,2025-11-23,US,Email,paid,18098,2533,6692,1341
O033790,2025-08-13,Germany,Search,paid,82207,9864,26766,1082
O014464,2025-12-12,UAE,Social,paid,23150,694,6961,1358
O033405,2025-11-04,UK,Search,paid,10750,430,2992,1651
O041741,2025-11-25,UK,Email,paid,65785,9209,32248,1778
O047280,2025-09-02,US,Search,paid,72817,2912,34253,1063
O027701,2025-10-29,Germany,Partners,paid,72354,10129,31734,1038
O036730,2025-08-05,UK,Partners,paid,30320,2425,11158,957
O004400,2025-09-27,UK,Social,paid,65529,9829,27850,852
O032405,2025-10-21,Germany,Social,paid,17440,697,7032,1890
O012708,2025-10-31,UK,Search,paid,53268,6924,13439,1793
O000922,2025-08-26,UAE,Search,paid,5334,213,2867,873
O036570,2025-12-24,UK,Email,paid,27345,3007,9735,957
O014848,2025-07-29,UAE,Email,paid,81954,1639,26503,934
O023158,2025-07-07,Germany,Partners,paid,14192,851,4936,1698
O045092,2025-12-12,US,Email,paid,47068,470,25162,1394
O015244,2025-09-18,Germany,Search,paid,91613,9161,31331,850
O004257,2025-12-19,UAE,Email,paid,86095,12914,25613,1901
O034086,2025-10-17,US,Social,paid,32218,2255,14082,1422
O027078,2025-08-26,UK,Social,paid,35056,4206,8946,1423
O040584,2025-10-05,US,Social,paid,71079,4264,26057,536
O026017,2025-10-09,Germany,Email,paid,21536,646,7311,1226
O031915,2025-10-20,UK,Social,paid,36147,4699,8805,1989
O008924,2025-08-15,UAE,Social,paid,78129,11719,27228,1778
O023827,2025-07-23,US,Social,paid,41098,3287,15502,1250
O017519,2025-08-28,UAE,Search,paid,18248,2007,4709,864
O042253,2025-09-14,UAE,Partners,paid,62716,5644,30248,1135
O046472,2025-11-25,UK,Partners,paid,18452,1476,7129,744
O030934,2025-10-25,US,Social,paid,84398,4219,23251,410
O011681,2025-10-27,Germany,Email,paid,54343,2717,28394,599
O006107,2025-09-16,US,Partners,paid,26481,529,14273,1430
O024147,2025-09-28,UK,Search,paid,51413,6169,25789,466
O021585,2025-09-12,US,Social,paid,48499,0,17944,1224
O017208,2025-09-08,US,Social,paid,52217,7832,26187,881
O031525,2025-07-11,Germany,Partners,paid,74105,2964,39127,586
O021837,2025-11-05,UAE,Social,paid,50389,6550,12274,1781
O033357,2025-10-12,UAE,Search,paid,79042,10275,31632,1622
O016533,2025-09-01,US,Email,paid,51979,519,24186,452
O031291,2025-07-15,Germany,Search,paid,88602,7088,39126,1971
O028113,2025-07-01,UAE,Search,cancelled,27503,2475,14015,1439
O040503,2025-09-26,Germany,Social,paid,35827,2149,11113,1370
O005520,2025-10-08,Germany,Search,paid,83678,10041,22827,827
O032476,2025-09-20,US,Search,paid,48238,4823,16497,1225
O047916,2025-10-29,Germany,Email,paid,94206,5652,38963,1439
O029825,2025-07-26,UK,Social,paid,37841,4162,11450,2049
O045502,2025-10-31,Germany,Email,paid,72148,10822,19011,1732
O038236,2025-10-31,UAE,Search,paid,89202,1784,41086,1857
O023580,2025-10-02,US,Search,pending,66142,3968,21139,1475
O043981,2025-08-29,Germany,Search,pending,25136,754,8046,1911
O040255,2025-11-02,UAE,Partners,paid,75667,9836,19749,1982
O000459,2025-10-24,UK,Social,paid,34433,344,18408,1740
O034870,2025-09-26,UK,Search,paid,6262,62,3410,966
O016128,2025-07-18,UK,Email,paid,70627,2118,26033,1281
O002928,2025-11-09,US,Search,paid,85399,853,43963,1958
O026213,2025-09-03,UAE,Partners,cancelled,72336,1446,38989,356
O016924,2025-09-20,US,Social,paid,72884,6559,25866,982
O034421,2025-12-02,Germany,Search,paid,30542,610,13768,945
O011837,2025-08-23,US,Search,paid,89684,12555,46277,495
O014485,2025-07-19,Germany,Social,paid,5168,310,1505,1419
O031542,2025-08-31,UAE,Social,pending,7930,475,2236,1630
O035786,2025-10-27,UAE,Search,paid,17288,1555,5978,1410
O032429,2025-09-03,US,Social,paid,46131,0,26755,1873
O026389,2025-12-31,US,Email,paid,81954,1639,28913,1289
O044841,2025-11-14,Germany,Social,cancelled,88256,7060,35726,1623
O011651,2025-11-18,UK,Search,paid,40655,3252,16457,621
O044617,2025-11-23,UAE,Search,paid,78635,7077,30769,939
O019726,2025-09-10,US,Social,paid,67076,2012,27977,1644
O021321,2025-09-15,UAE,Partners,paid,57127,8569,28163,923
O049172,2025-09-14,UAE,Social,paid,70013,2100,38031,1775
O040466,2025-07-24,UK,Email,paid,58140,1744,22558,1586
O046609,2025-10-15,UAE,Email,paid,20441,1226,9223,1078
O033713,2025-07-08,UK,Social,paid,70660,2119,40439,1269
O012437,2025-09-29,UK,Search,paid,17339,2080,7934,783
O001648,2025-10-25,Germany,Social,paid,86641,5198,31762,749
O011952,2025-09-25,US,Email,paid,71813,1436,30262,1687
O029962,2025-09-13,UK,Social,paid,59402,8910,27265,2099
O043245,2025-11-08,Germany,Search,paid,92979,5578,48070,970
O008103,2025-11-27,US,Social,paid,24169,3383,7067,1775
O039358,2025-10-25,UK,Search,paid,15135,2118,4295,1547
O027350,2025-11-14,UK,Social,paid,80135,0,39266,1432
O019092,2025-12-15,UK,Social,pending,13538,1353,6092,2074
O041782,2025-07-11,US,Search,paid,68421,1368,39561,1825
O009742,2025-07-20,Germany,Search,paid,90049,9004,48627,1675
O040256,2025-09-24,US,Social,paid,88359,0,30925,822
O041311,2025-11-21,UK,Search,cancelled,54929,2746,20873,681
O028731,2025-07-10,Germany,Search,paid,82367,10707,33680,522
O026190,2025-11-29,UAE,Social,paid,31059,621,9435,752
O003135,2025-11-21,UK,Social,paid,94022,12222,37628,1477
O014113,2025-07-06,UAE,Social,paid,75314,4518,38229,1405
O011940,2025-11-30,US,Social,paid,81382,11393,30095,366
O017929,2025-09-26,UK,Email,paid,46451,6503,21571,946
O029018,2025-09-11,UK,Social,paid,90793,9079,26965,1299
O005145,2025-12-03,US,Partners,paid,40824,1632,19596,1904
O017091,2025-07-16,UAE,Search,paid,40906,4499,20751,1199
O002211,2025-08-31,Germany,Email,paid,12465,1121,3403,1343
O025154,2025-08-25,UK,Search,paid,57191,6291,15779,1157
O023788,2025-12-29,Germany,Email,paid,67786,7456,29561,1301
O025284,2025-11-15,US,Social,paid,59569,6552,24387,1548
O025901,2025-11-27,UK,Search,paid,62614,8765,23693,545
O046332,2025-11-08,UK,Social,pending,77698,6215,35026,1086
O045072,2025-11-13,UK,Search,paid,39401,0,14184,1404
O016506,2025-08-05,US,Search,cancelled,64996,2599,21838,1590
O022591,2025-10-07,UK,Email,paid,75152,2254,34262,1534
O042168,2025-08-29,UK,Search,paid,51637,6712,17071,1356
O043989,2025-12-31,UK,Social,paid,13855,1662,7071,1703
O011943,2025-12-06,US,Partners,paid,74732,5978,34377,1288
O028068,2025-10-03,US,Partners,paid,39629,4755,16739,625
O023088,2025-10-19,US,Search,paid,22627,0,9955,1819
O039479,2025-07-05,UK,Social,paid,84696,11010,44211,616
O039770,2025-09-07,UK,Search,paid,78998,1579,45677,1629
O016669,2025-10-04,UAE,Partners,paid,64525,5162,27900,1987
O011376,2025-09-04,US,Search,paid,17019,510,6768,1471
O026066,2025-09-09,UAE,Social,paid,82171,10682,39318,1454
O005301,2025-10-06,US,Email,paid,36213,5069,18063,2062
O034397,2025-12-20,Germany,Social,paid,13427,134,5051,667
O048558,2025-12-05,US,Social,paid,11365,227,5903,468
O000497,2025-09-13,Germany,Search,paid,88596,2657,41250,443
O045238,2025-08-02,UK,Search,paid,35890,3947,13735,1353
O015268,2025-08-10,UAE,Email,paid,74053,10367,35027,1232
O009199,2025-10-13,UK,Email,paid,73959,2958,40470,1517
O023616,2025-07-18,Germany,Email,paid,88721,10646,22641,1311
O037079,2025-07-05,UAE,Social,pending,53754,2687,30640,695
O016919,2025-11-28,UAE,Social,paid,85482,0,36757,1897
O040968,2025-09-18,UAE,Search,paid,70079,4905,26721,1019
O042090,2025-07-25,US,Email,paid,79540,11931,37184,951
O002412,2025-11-03,Germany,Social,paid,93454,6541,33896,491
O007164,2025-11-26,UAE,Search,paid,53602,7504,21666,1168
O041516,2025-10-25,Germany,Search,paid,26383,3693,13160,1060
O025687,2025-10-28,Germany,Social,paid,63376,3168,18664,1381
O037665,2025-12-12,UK,Social,paid,63292,5063,29114,1802
O007232,2025-12-17,Germany,Search,paid,26264,2626,8509,1555
O037043,2025-12-29,Germany,Partners,paid,87241,10468,36851,1908
O010247,2025-07-28,Germany,Social,cancelled,85014,10201,38902,509
O021635,2025-07-31,UAE,Search,paid,47864,478,17532,355
O002650,2025-08-06,UAE,Partners,paid,43619,2617,14760,738
O046558,2025-10-31,Germany,Social,paid,8141,488,3826,882
O035830,2025-08-12,UAE,Social,paid,42663,3413,13345,1129
O023226,2025-10-13,Germany,Social,paid,72343,10128,37329,1063
O021747,2025-12-16,UK,Social,paid,45422,4996,12127,482
O011546,2025-08-08,US,Social,paid,51064,2042,22059,1014
O036483,2025-09-08,US,Email,cancelled,21472,3006,10156,1970
O011304,2025-10-07,Germany,Social,paid,14940,747,4683,554
O008223,2025-12-12,US,Social,paid,12492,749,5166,1176
O002204,2025-07-16,UAE,Email,paid,12379,990,6833,1226
O019129,2025-08-12,Germany,Search,paid,16647,2497,5377,1635
O043385,2025-11-15,Germany,Search,paid,44980,2249,17519,1345
O016464,2025-10-25,UK,Partners,paid,80310,10440,41922,1340
O049013,2025-10-24,UAE,Search,paid,10237,1330,3651,1889
O044002,2025-10-31,UK,Email,paid,65959,7915,22637,1413
O026307,2025-07-07,US,Search,paid,92030,920,52843,1671
O029433,2025-11-03,UAE,Social,paid,77120,0,32390,1777
O013153,2025-12-27,US,Search,paid,76501,2295,35618,1439
O008080,2025-12-25,UAE,Social,paid,77805,7002,19824,597
O043702,2025-12-28,Germany,Email,paid,85579,4278,36585,459
O023228,2025-12-05,Germany,Social,paid,21853,2840,11027,1308
O048099,2025-12-10,UK,Social,paid,26144,1307,10679,541
O011426,2025-12-25,Germany,Search,cancelled,18642,372,6759,1501
O019776,2025-11-14,Germany,Search,paid,21715,2388,10050,1855
O007255,2025-10-19,UAE,Social,paid,27809,3893,12914,1743
O006699,2025-07-26,US,Search,paid,25271,1768,12926,492
O031964,2025-08-15,Germany,Partners,cancelled,45787,5952,19120,1018
O029720,2025-08-28,UAE,Email,paid,41136,411,23620,1968
O001760,2025-11-26,Germany,Social,paid,60386,3623,34057,1715
O019886,2025-09-21,UAE,Social,paid,37657,1882,20749,435
O019342,2025-07-25,US,Search,paid,71662,5016,36655,388
O023995,2025-07-19,Germany,Search,paid,55925,1677,29836,509
O024523,2025-09-18,US,Partners,paid,67638,6763,21915,1628
O037798,2025-07-24,UK,Search,pending,67491,5399,21111,1455
O044057,2025-11-30,Germany,Search,paid,68760,3438,26128,700
O004520,2025-08-13,Germany,Partners,paid,64998,0,27299,359
O002907,2025-08-24,Germany,Search,paid,70170,5613,30987,1275
O044060,2025-12-19,Germany,Search,paid,69485,5558,37077,1444
O015299,2025-07-17,UK,Search,paid,24029,1922,6411,579
O008351,2025-09-01,UAE,Social,paid,35007,0,16103,443
O030830,2025-12-06,Germany,Search,paid,28107,1405,8277,870
O028232,2025-09-10,Germany,Social,paid,29229,4092,9803,1920
O045328,2025-07-07,UK,Social,paid,93118,13967,34826,1872
O022522,2025-11-01,Germany,Search,paid,61622,3697,21432,1792
O006671,2025-07-12,US,Social,paid,84540,4227,43369,1860
O023487,2025-10-22,UAE,Partners,paid,8033,160,4015,1338
O010961,2025-12-16,UAE,Social,paid,93209,9320,36072,1868
O036525,2025-08-28,Germany,Social,paid,64763,6476,27977,413
O007706,2025-07-26,UAE,Search,paid,63397,7607,19526,845
O002195,2025-10-13,UAE,Partners,paid,35134,1054,15676,2029
O018182,2025-08-16,UK,Partners,paid,49761,0,27368,1330
O037180,2025-08-14,UAE,Email,paid,65016,9752,30395,954
O040884,2025-07-18,Germany,Social,pending,29869,896,9271,594
O006522,2025-07-15,US,Email,cancelled,15233,1370,4852,407
O033642,2025-10-13,US,Search,paid,17363,1909,5717,1094
O029629,2025-07-12,UK,Social,paid,28758,2588,13346,510
O008996,2025-07-05,US,Search,pending,88064,13209,28444,980
O049191,2025-07-11,UAE,Partners,paid,71173,4982,25814,2088
O019146,2025-08-25,Germany,Email,paid,76282,3814,39857,1804
O045883,2025-09-10,US,Search,paid,28273,3392,13435,2064
O048675,2025-09-22,US,Search,paid,44378,1775,21301,1676
O002509,2025-07-22,Germany,Search,paid,24760,3714,8839,1061
O030956,2025-08-14,Germany,Social,pending,40616,0,12997,450
O014433,2025-12-14,US,Search,paid,54018,1620,23579,515
O047469,2025-10-03,UAE,Search,paid,79472,11126,37590,1388
O017457,2025-11-25,UK,Partners,paid,67174,5373,24720,1801
O018651,2025-11-24,Germany,Social,paid,40853,0,22060,1920
O048913,2025-08-04,Germany,Email,paid,12865,1801,3097,1619
O043540,2025-08-18,Germany,Partners,paid,40078,1202,22936,885
O030098,2025-07-01,Germany,Social,paid,34118,3070,16455,541
O032598,2025-09-14,UAE,Social,cancelled,24445,977,13376,1152
O009719,2025-10-30,UAE,Search,paid,73312,0,21993,1612
O019203,2025-11-06,Germany,Search,paid,93836,9383,38848,1583
O002807,2025-07-16,Germany,Email,paid,38516,3081,10984,1942
O003739,2025-08-23,UK,Social,paid,40354,807,23332,1005
O007483,2025-07-31,Germany,Social,paid,30648,1225,12357,1098
O002058,2025-10-04,Germany,Partners,paid,27220,2449,14367,2018
O018711,2025-11-22,US,Search,paid,64241,4496,27482,627
O042228,2025-11-21,UK,Social,paid,86514,4325,44382,1176
O034923,2025-10-17,UK,Search,paid,78546,9425,29722,834
O035371,2025-07-14,UK,Social,paid,20764,1038,8876,767
O042942,2025-11-29,UK,Search,paid,29515,590,15908,1677
O020757,2025-08-25,US,Email,paid,79508,6360,36574,893
O012919,2025-08-18,UK,Social,paid,25508,1275,13328,1112
O023958,2025-11-16,Germany,Social,paid,81901,6552,23358,1756
O016383,2025-11-22,UAE,Partners,cancelled,49086,2945,19840,1333
O046706,2025-10-16,US,Search,paid,46889,4220,18347,1871
O027484,2025-10-17,UK,Partners,paid,21302,2982,8060,885
O030741,2025-08-02,US,Email,paid,20860,2920,10405,1757
O011923,2025-10-07,UAE,Email,paid,6131,61,1821,1619
O038117,2025-08-11,UAE,Social,paid,25416,1270,14246,1211
O034539,2025-09-17,US,Search,paid,20371,1018,8128,1521
O038110,2025-10-29,Germany,Search,pending,79905,11186,28174,1204
O001829,2025-08-21,Germany,Search,paid,58803,8232,22251,949
O014816,2025-08-14,Germany,Search,paid,86726,10407,41212,822
O006437,2025-07-31,US,Social,paid,90546,2716,26349,1273
O022278,2025-07-07,UAE,Social,paid,74847,10478,36046,861
O040795,2025-07-26,US,Search,paid,47406,6636,15492,1314
O005893,2025-09-12,Germany,Email,paid,67676,2030,27571,1957
O009620,2025-08-27,US,Email,cancelled,8294,497,4444,914
O001490,2025-11-16,US,Search,paid,20384,203,10090,1767
O038041,2025-10-21,Germany,Social,paid,10042,1506,2560,1517
O012177,2025-09-15,UK,Email,paid,88392,883,35878,761
O019812,2025-10-20,UK,Search,paid,12783,1789,5716,1422
O046106,2025-10-05,UK,Email,paid,92075,3683,27401,1328
O034863,2025-09-06,UAE,Search,paid,72526,9428,33441,1066
O042867,2025-11-24,US,Social,paid,59497,5354,16242,991
O049052,2025-08-06,UAE,Email,paid,78396,2351,39543,941
O046738,2025-12-15,UAE,Email,paid,14327,573,4951,1776
O031379,2025-10-23,Germany,Search,paid,46663,5599,11497,669
O003403,2025-10-26,UK,Search,paid,92184,9218,48120,1689
O017811,2025-09-25,UK,Partners,paid,69860,9081,35251,1645
O033380,2025-11-19,UK,Search,paid,60571,7268,29316,565
O024186,2025-10-18,Germany,Social,paid,35991,4678,15030,384
O027962,2025-08-24,US,Social,paid,83391,8339,37526,1866
O038030,2025-07-20,UAE,Social,paid,33167,1326,9870,952
O020211,2025-11-27,US,Search,paid,51400,4626,17306,1312
O018963,2025-10-10,US,Search,paid,16377,2456,5289,593
O004300,2025-08-17,US,Search,paid,11724,1055,3200,1223
O028876,2025-07-11,Germany,Social,paid,73328,2199,37698,2016
O048709,2025-09-12,Germany,Search,paid,44937,3145,21313,951
O047171,2025-11-01,US,Partners,paid,44935,4942,19596,652
O010815,2025-07-25,US,Search,paid,56531,0,19785,599
O011971,2025-12-25,Germany,Social,pending,54966,6046,24949,1548
O025363,2025-08-08,UAE,Search,paid,70037,1400,37063,433
O036972,2025-09-28,UK,Social,pending,49574,3965,17787,647
O024631,2025-12-05,UK,Search,paid,61296,0,29422,964
O008188,2025-12-26,US,Search,paid,51797,4143,19061,1815
O011470,2025-10-19,Germany,Social,paid,11828,591,6067,1645
O013628,2025-09-27,UAE,Social,paid,48276,7241,23800,657
O026891,2025-07-15,Germany,Social,paid,51687,5168,18142,1735
O008588,2025-08-08,UAE,Partners,paid,8169,1225,3194,1386
O004392,2025-07-03,UAE,Social,paid,74286,8171,34379,1324
O049049,2025-08-09,UK,Search,paid,12349,1111,3483,1079
O012054,2025-07-09,UK,Search,paid,65213,9781,17738,1567
O048253,2025-10-19,UAE,Social,paid,20826,208,7216,1131
O045953,2025-07-19,UK,Search,paid,75508,7550,20387,1776
O011486,2025-10-12,UAE,Email,cancelled,50742,5074,24204,474
O045869,2025-07-02,UK,Search,paid,65715,5914,33488,1637
O019518,2025-12-10,UK,Search,cancelled,89719,12560,33949,1405
O010794,2025-12-14,UK,Email,paid,36135,5420,17507,1103
O037847,2025-09-11,US,Search,paid,90863,12720,23442,645
O002798,2025-08-14,US,Search,paid,37943,2276,20686,687
O024581,2025-10-16,US,Social,paid,58706,1174,32217,369
O013798,2025-11-06,US,Social,paid,24656,2958,6943,1050
O026463,2025-12-04,Germany,Search,paid,6466,193,3073,885
O024668,2025-10-09,US,Search,paid,72433,2172,38643,1546
O041798,2025-12-31,Germany,Partners,paid,92846,7427,37584,1712
O005503,2025-12-25,UK,Search,paid,42901,5148,11703,471
O043797,2025-10-24,US,Social,paid,69725,1394,22549,1152
O016875,2025-11-26,Germany,Partners,paid,22101,0,7956,704
O001346,2025-11-07,UAE,Social,paid,66930,9370,23599,1348
O020320,2025-07-03,UK,Partners,paid,4294,0,1331,2081
O012612,2025-11-23,UAE,Social,paid,92235,1844,44291,695
O022670,2025-12-13,Germany,Search,paid,45515,5916,14255,1700
O015770,2025-12-25,UAE,Search,paid,65095,9113,17914,653
O023855,2025-07-31,UK,Search,paid,73090,2192,32613,371
O027864,2025-12-07,Germany,Search,paid,90673,10880,24735,1887
O032131,2025-09-08,Germany,Search,cancelled,22128,1770,8143,910
O028515,2025-09-08,Germany,Search,cancelled,30899,926,13787,482
O015856,2025-09-07,Germany,Search,paid,19022,951,8312,1630
O041926,2025-11-10,UK,Social,paid,6489,324,2589,1268
O011510,2025-08-05,US,Email,paid,51359,0,20543,1867
O044024,2025-10-26,UK,Social,paid,13575,543,6906,1110
O031238,2025-08-14,US,Email,paid,42543,5530,18506,1633
O026799,2025-07-06,US,Partners,paid,69671,7663,26043,1404
O047689,2025-11-24,UK,Email,paid,32979,989,18554,2078
O031911,2025-10-08,Germany,Search,paid,44312,4431,23928,384
O000080,2025-11-17,UK,Email,paid,46378,5565,18365,617
O024388,2025-08-08,Germany,Social,paid,66510,0,19287,699
O031631,2025-12-28,UAE,Search,paid,65525,1965,29237,1906
O045475,2025-10-13,UK,Partners,paid,44110,1764,13127,1801
O030308,2025-12-14,Germany,Search,paid,11881,1544,6202,905
O030299,2025-07-03,UK,Search,paid,86386,10366,41811,1087
O018850,2025-09-22,Germany,Social,paid,15468,928,6106,2077
O048640,2025-07-11,UAE,Social,paid,11429,0,3885,936
O009674,2025-09-09,UK,Social,paid,37053,370,15773,610
O044490,2025-10-20,Germany,Partners,paid,30143,3918,12063,939
O042796,2025-08-19,Germany,Social,paid,13518,1757,7056,1688
O023812,2025-09-24,Germany,Email,paid,74906,3745,23483,783
O015784,2025-10-27,UAE,Search,paid,80960,12144,24085,1178
O001638,2025-10-08,US,Partners,paid,36401,0,19292,1219
O037050,2025-07-10,UK,Social,paid,81194,9743,31438,1810
O046466,2025-12-06,Germany,Social,paid,20671,1653,5325,1777
O014385,2025-11-05,US,Search,paid,41851,837,22967,776
O033663,2025-12-19,UAE,Social,paid,69054,8977,18623,1664
O035836,2025-11-19,UAE,Social,paid,30403,1824,15146,1549
O018193,2025-12-31,US,Email,paid,83145,4157,38704,1509
